DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column,Region,Divison,State
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Elgin,IL - Elgin,67,19314.21,5710.37,4681.27,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Chicago,IL - Chicago,85,36915.11,7094.31,5442.55,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Blue Island,IL - Blue Island,33,28287.48,7558.67,5347.79,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Chicago,IL - Chicago,66,29386.89,10533.05,8222.55,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Peoria,IL - Peoria,59,28404.76,5582.19,4596.47,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Hinsdale,IL - Hinsdale,88,24872.75,6591.7,4852.9,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Chicago,IL - Chicago,25,14464.72,13393.32,11951.72,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,MO,St. Louis,MO - St. Louis,52,78341.48,7045.29,6032.0,4,6,Midwest,Midwest-West North Central,Missouri
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Bloomington,IL - Bloomington,21,19308.52,6540.38,4629.62,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Evanston,IL - Evanston,60,34727.68,5494.65,4521.58,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Chicago,IL - Chicago,28,42904.04,6825.64,5964.64,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Springfield,IL - Springfield,89,16137.7,5931.57,4336.72,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,MO,St. Louis,MO - St. Louis,30,14485.33,7146.97,6360.7,4,6,Midwest,Midwest-West North Central,Missouri
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Peoria,IL - Peoria,35,21884.06,5566.94,4603.74,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Evansville,IN - Evansville,32,22802.25,5895.78,4840.91,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Springfield,IL - Springfield,127,19392.34,6485.85,5110.34,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Chicago,IL - Chicago,39,31708.31,13988.33,9895.54,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Joliet,IL - Joliet,39,35811.38,6252.87,5306.1,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Chicago,IL - Chicago,37,19016.38,9005.92,7141.73,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Rockford,IL - Rockford,114,22786.82,6536.37,4863.38,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Bloomington,IL - Bloomington,41,19377.9,5690.71,4611.98,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,MO,St. Louis,MO - St. Louis,70,17517.8,6037.59,4915.6,4,6,Midwest,Midwest-West North Central,Missouri
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Springfield,IL - Springfield,54,20684.67,6089.89,5297.85,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Urbana,IL - Urbana,19,13371.74,7129.05,5880.63,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Blue Island,IL - Blue Island,54,23786.98,7891.52,5316.81,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Aurora,IL - Aurora,46,34431.39,6609.33,5358.09,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Rockford,IL - Rockford,39,18552.15,6181.67,5038.44,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Blue Island,IL - Blue Island,47,29730.0,6242.36,4870.32,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Chicago,IL - Chicago,36,44843.44,9306.47,8195.08,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Chicago,IL - Chicago,32,33858.81,10125.72,7738.31,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,KY,Paducah,KY - Paducah,26,54764.69,5538.31,4928.46,4,8,South,South - East South Central,Kentucky
194,SIMPLE PNEUMONIA & PLEURISY W CC,MO,St. Louis,MO - St. Louis,66,32511.97,6073.55,4807.79,4,6,Midwest,Midwest-West North Central,Missouri
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Joliet,IL - Joliet,86,20284.47,7147.44,5730.05,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,MO,St. Louis,MO - St. Louis,56,24034.54,5940.0,4858.57,4,6,Midwest,Midwest-West North Central,Missouri
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Urbana,IL - Urbana,67,17086.61,5841.39,4659.37,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Blue Island,IL - Blue Island,58,28927.02,6893.81,5618.86,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Chicago,IL - Chicago,16,22551.63,7965.25,6524.88,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Melrose Park,IL - Melrose Park,109,39445.24,6430.87,4526.84,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,WI,Milwaukee,WI - Milwaukee,103,35592.23,6458.24,5316.89,3,7,Midwest,Midwest-East North Central,Wisconsin
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Chicago,IL - Chicago,12,27729.92,9127.75,8421.42,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Blue Island,IL - Blue Island,106,34022.32,8486.22,6653.7,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Peoria,IL - Peoria,60,28291.78,8501.3,6534.0,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Evansville,IN - Evansville,116,20546.34,6412.28,5362.91,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Melrose Park,IL - Melrose Park,103,41965.77,5550.88,4682.5,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Joliet,IL - Joliet,136,20997.07,6112.13,4909.33,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Elgin,IL - Elgin,27,30950.0,6421.44,4988.96,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Evanston,IL - Evanston,89,26036.54,8446.98,6334.88,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Chicago,IL - Chicago,40,32481.85,8194.43,6656.25,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Rockford,IL - Rockford,160,31534.24,7257.36,5370.02,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Hinsdale,IL - Hinsdale,114,32547.7,6286.11,4518.67,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Rockford,IL - Rockford,93,23348.98,5336.56,4398.58,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Peoria,IL - Peoria,30,17814.5,6326.77,5537.57,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Rockford,IL - Rockford,72,21755.89,6684.58,5718.64,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Melrose Park,IL - Melrose Park,11,44640.64,7713.73,6631.91,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Melrose Park,IL - Melrose Park,75,43629.51,6802.55,4884.39,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Blue Island,IL - Blue Island,50,29050.92,7165.08,4935.42,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Chicago,IL - Chicago,57,40790.0,7494.68,5351.89,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Evanston,IL - Evanston,194,26968.31,6299.68,4536.51,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Melrose Park,IL - Melrose Park,108,33084.94,6335.44,4762.64,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Davenport,IA - Davenport,50,13699.26,5836.52,4839.08,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Melrose Park,IL - Melrose Park,66,28769.14,9773.56,7040.7,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Davenport,IA - Davenport,91,17897.87,5888.59,4808.52,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Chicago,IL - Chicago,132,26305.27,8935.23,6306.84,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Rockford,IL - Rockford,74,39337.64,5655.57,4715.14,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Hinsdale,IL - Hinsdale,100,27304.0,6612.37,4713.93,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,MO,St. Louis,MO - St. Louis,77,20057.32,5904.19,4780.56,4,6,Midwest,Midwest-West North Central,Missouri
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Elgin,IL - Elgin,81,35364.59,6808.16,5614.0,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Elgin,IL - Elgin,80,23230.68,5601.5,4666.4,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Melrose Park,IL - Melrose Park,18,29306.67,7084.83,6257.06,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,MO,St. Louis,MO - St. Louis,45,30048.69,6639.51,5384.16,4,6,Midwest,Midwest-West North Central,Missouri
194,SIMPLE PNEUMONIA & PLEURISY W CC,IL,Hinsdale,IL - Hinsdale,34,23757.5,7560.5,5222.62,4,7,Midwest,Midwest-East North Central,Illinois
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,28,16331.21,5714.43,4958.86,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Gary,IN - Gary,100,26233.29,6725.73,5751.6,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Munster,IN - Munster,20,21288.3,6289.9,5080.7,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,54,17839.0,5881.7,4686.0,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,24,16271.92,5598.58,4713.42,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Munster,IN - Munster,18,17896.0,6732.17,5396.72,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,KY,Louisville,KY - Louisville,33,14447.0,5767.97,4592.27,4,8,South,South - East South Central,Kentucky
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,32,23900.41,5930.5,4869.38,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,51,12212.69,6271.47,5075.86,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,South Bend,IN - South Bend,131,22143.85,6621.94,4930.18,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Gary,IN - Gary,29,22067.28,5879.55,4847.41,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Fort Wayne,IN - Fort Wayne,76,34841.91,6582.91,4811.26,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,South Bend,IN - South Bend,76,18409.18,5886.33,4672.47,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Fort Wayne,IN - Fort Wayne,129,22050.98,6542.12,5354.52,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,24,22222.83,5879.96,4641.88,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Terre Haute,IN - Terre Haute,147,20365.5,6312.3,5174.57,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,16,15385.63,10469.06,9268.69,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,South Bend,IN - South Bend,63,19519.16,5800.32,4633.44,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,31,21616.97,7086.26,5769.42,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Gary,IN - Gary,59,16156.64,6203.17,4682.22,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Gary,IN - Gary,57,34550.56,5763.88,4841.63,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,24,14284.58,5557.38,4513.42,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Evansville,IN - Evansville,77,17713.23,5291.43,4279.82,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,KY,Louisville,KY - Louisville,94,13720.26,5416.02,4363.03,4,8,South,South - East South Central,Kentucky
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Fort Wayne,IN - Fort Wayne,41,21309.12,6184.51,5365.49,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Terre Haute,IN - Terre Haute,49,37306.16,6098.24,4657.45,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Fort Wayne,IN - Fort Wayne,25,41730.92,6944.08,6062.12,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,85,15637.22,6522.68,5589.96,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,80,24435.79,6275.48,5176.5,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,128,28536.4,10002.59,7804.87,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,45,21991.13,5790.09,4418.67,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,South Bend,IN - South Bend,73,23439.59,6984.62,5779.88,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,49,20261.61,6035.9,4772.71,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Evansville,IN - Evansville,29,15321.52,5794.62,4762.48,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,25,15273.28,6102.48,5105.04,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,30,13037.1,5847.6,4815.2,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,KY,Louisville,KY - Louisville,18,20507.56,5801.33,4761.11,4,8,South,South - East South Central,Kentucky
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,35,17717.49,7860.09,6858.37,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,64,22277.66,7182.53,5992.84,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Fort Wayne,IN - Fort Wayne,31,28688.58,6183.81,5062.26,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,South Bend,IN - South Bend,18,13071.17,6023.17,4666.44,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Evansville,IN - Evansville,196,22585.72,5785.48,4658.65,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,79,23798.37,8053.01,6170.23,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cincinnati,OH - Cincinnati,22,16025.91,5677.95,4421.05,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,55,24950.89,6235.13,5248.95,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Muncie,IN - Muncie,140,34655.45,7061.22,5524.59,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Munster,IN - Munster,35,20169.29,5611.23,4377.83,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Fort Wayne,IN - Fort Wayne,29,17045.03,6729.0,5786.79,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,53,18527.72,6060.36,5146.47,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Evansville,IN - Evansville,46,20133.04,5753.87,4826.3,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Fort Wayne,IN - Fort Wayne,17,15217.41,7007.71,5977.82,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,21,20115.14,6732.48,5626.86,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Lafayette,IN - Lafayette,40,25171.25,6309.0,5090.25,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,76,13517.29,6088.12,4936.75,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,43,13920.16,6232.88,4960.7,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Evansville,IN - Evansville,30,12280.7,5187.03,4142.9,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Munster,IN - Munster,79,21326.78,6144.0,4992.48,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Gary,IN - Gary,58,18539.64,5768.98,4616.24,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,45,22903.24,5958.49,4621.38,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Fort Wayne,IN - Fort Wayne,55,45827.25,6272.82,4147.27,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Fort Wayne,IN - Fort Wayne,30,16585.5,6212.83,5342.57,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,11,19655.73,5429.27,4414.36,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,37,27768.73,5993.11,5013.86,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,23,31705.26,6346.7,5323.04,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,91,23021.91,6408.32,5337.76,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Indianapolis,IN - Indianapolis,79,21067.62,6927.77,5329.99,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Lafayette,IN - Lafayette,61,23444.98,5975.43,4595.13,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,KY,Louisville,KY - Louisville,29,29420.69,5304.0,4445.66,4,8,South,South - East South Central,Kentucky
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Des Moines,IA - Des Moines,51,16331.22,5756.55,4600.88,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Iowa City,IA - Iowa City,33,11589.12,6675.39,5570.18,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Iowa City,IA - Iowa City,37,15908.11,7636.14,6652.62,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Des Moines,IA - Des Moines,54,18098.33,5816.31,4834.72,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Des Moines,IA - Des Moines,41,22939.93,6536.27,5291.83,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,NE,Omaha,NE - Omaha,50,31540.2,6559.82,5611.9,4,5,Midwest,Midwest-West North Central,Nebraska
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Iowa City,IA - Iowa City,37,18986.59,5483.76,4483.68,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Des Moines,IA - Des Moines,116,21865.09,5651.28,4235.96,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Des Moines,IA - Des Moines,36,14266.25,5675.11,4666.47,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Davenport,IA - Davenport,123,14591.21,6033.24,5052.02,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Cedar Rapids,IA - Cedar Rapids,37,16992.57,6086.16,5030.35,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,NE,Omaha,NE - Omaha,62,16697.61,6017.35,5073.55,4,5,Midwest,Midwest-West North Central,Nebraska
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Davenport,IA - Davenport,38,19583.97,5838.95,4915.03,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Iowa City,IA - Iowa City,88,25294.89,9938.31,8184.08,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Mason City,IA - Mason City,117,17820.88,6130.24,4975.34,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Waterloo,IA - Waterloo,45,15016.84,6431.47,5111.16,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Dubuque,IA - Dubuque,62,15900.77,5420.29,4332.61,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Cedar Rapids,IA - Cedar Rapids,166,17603.49,5191.03,4120.02,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Davenport,IA - Davenport,93,23156.38,6518.99,5468.19,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Des Moines,IA - Des Moines,132,27359.84,6729.1,5222.8,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Des Moines,IA - Des Moines,148,26126.09,6677.36,5256.06,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Iowa City,IA - Iowa City,16,16800.19,5827.63,4584.13,3,6,Midwest,Midwest-West North Central,Iowa
194,SIMPLE PNEUMONIA & PLEURISY W CC,IA,Des Moines,IA - Des Moines,13,23693.31,14168.54,12718.38,3,6,Midwest,Midwest-West North Central,Iowa
